ID	Name	Belong	ProduceGenre	ProduceSub	ProduceDetail	SecProduceGenre	SecProduceSub	SecProduceDetail	SecProduceRate	Stuff1Genre	Stuff1Sub	Stuff1Detail	Stuff1Num	Stuff2Genre	Stuff2Sub	Stuff2Detail	Stuff2Num	Stuff3Genre	Stuff3Sub	Stuff3Detail	Stuff3Num	Stuff4Genre	Stuff4Sub	Stuff4Detail	Stuff4Num	ToolGenre	ToolSub	ToolDetail	ToolNum	NeedMore	Level	StaminaCost	ExpGain	RecipeDetail	MakeTime	EquipType	Identify
849	Ph¸p ¢m y	5	0	100	921	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	7	0	2	24	180	1	1
850	Ph¸p ¢m y	5	0	100	922	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	7	0	2	25	180	1	1
851	ChÊp B¸t Th­êng	5	0	100	1101	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	0	22	180	1	1
852	ChÊp B¸t Th­êng	5	0	100	1102	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	23	180	1	1
853	ChÊp B¸t Th­êng	5	0	100	1103	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	24	180	1	1
854	ChÊp B¸t Th­êng	5	0	100	1104	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	25	180	1	1
855	Trõ Gian Th­êng	5	0	100	1111	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	0	22	180	1	1
856	Trõ Gian Th­êng	5	0	100	1112	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	23	180	1	1
857	Trõ Gian Th­êng	5	0	100	1113	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	24	180	1	1
858	Trõ Gian Th­êng	5	0	100	1114	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	25	180	1	1
859	Tø H¶i y	5	0	100	1121	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	0	22	180	1	1
860	Tø H¶i y	5	0	100	1122	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	2	23	180	1	1
861	Tø H¶i y	5	0	100	1123	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	2	24	180	1	1
862	Tø H¶i y	5	0	100	1124	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	2	25	180	1	1
863	KhiÕu Hoa y	5	0	100	1201	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	0	22	180	1	1
864	KhiÕu Hoa y	5	0	100	1202	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	23	180	1	1
865	KhiÕu Hoa y	5	0	100	1203	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	24	180	1	1
866	KhiÕu Hoa y	5	0	100	1204	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	25	180	1	1
867	Trõng ¸c Th­êng	5	0	100	1211	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	0	22	180	1	1
868	Trõng ¸c Th­êng	5	0	100	1212	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	23	180	1	1
869	Trõng ¸c Th­êng	5	0	100	1213	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	24	180	1	1
870	Trõng ¸c Th­êng	5	0	100	1214	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	25	180	1	1
871	Tô NghÜa Th­êng	5	0	100	1221	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	0	22	180	1	1
872	Tô NghÜa Th­êng	5	0	100	1222	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	2	23	180	1	1
873	Tô NghÜa Th­êng	5	0	100	1223	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	2	24	180	1	1
874	Tô NghÜa Th­êng	5	0	100	1224	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	2	25	180	1	1
875	Thanh Tu bµo	5	0	100	1401	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	0	22	180	1	1
876	Thanh Tu bµo	5	0	100	1402	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	23	180	1	1
877	Thanh Tu bµo	5	0	100	1403	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	24	180	1	1
878	Thanh Tu bµo	5	0	100	1404	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	25	180	1	1
879	NhËp Qu¸n ph¸p bµo	5	0	100	1411	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	0	22	180	1	1
880	NhËp Qu¸n ph¸p bµo	5	0	100	1412	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	23	180	1	1
881	NhËp Qu¸n ph¸p bµo	5	0	100	1413	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	24	180	1	1
882	NhËp Qu¸n ph¸p bµo	5	0	100	1414	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	25	180	1	1
883	Tø T­îng ph¸p bµo	5	0	100	1421	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	0	22	180	1	1
884	Tø T­îng ph¸p bµo	5	0	100	1422	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	2	23	180	1	1
885	Tø T­îng ph¸p bµo	5	0	100	1423	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	2	24	180	1	1
886	Tø T­îng ph¸p bµo	5	0	100	1424	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	2	25	180	1	1
887	Thanh Phong bµo	5	0	100	1501	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	0	22	180	1	1
888	Thanh Phong bµo	5	0	100	1502	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	23	180	1	1
889	Thanh Phong bµo	5	0	100	1503	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	24	180	1	1
890	Thanh Phong bµo	5	0	100	1504	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	25	180	1	1
891	ThiÓu D­¬ng Th­êng	5	0	100	1511	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	0	22	180	1	1
892	ThiÓu D­¬ng Th­êng	5	0	100	1512	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	23	180	1	1
893	ThiÓu D­¬ng Th­êng	5	0	100	1513	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	24	180	1	1
894	ThiÓu D­¬ng Th­êng	5	0	100	1514	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	25	180	1	1
895	Linh Phong phôc	5	0	100	1521	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	0	22	180	1	1
896	Linh Phong phôc	5	0	100	1522	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	2	23	180	1	1
897	Linh Phong phôc	5	0	100	1523	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	2	24	180	1	1
898	Linh Phong phôc	5	0	100	1524	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	2	25	180	1	1
899	Khinh Kþ gi¸p	5	0	100	1701	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	0	22	180	1	1
900	Khinh Kþ gi¸p	5	0	100	1702	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	23	180	1	1
901	Khinh Kþ gi¸p	5	0	100	1703	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	24	180	1	1
902	Khinh Kþ gi¸p	5	0	100	1704	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	25	180	1	1
903	HiÖu óy thiÕt gi¸p	5	0	100	1711	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	0	22	180	1	1
904	HiÖu óy thiÕt gi¸p	5	0	100	1712	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	23	180	1	1
905	HiÖu óy thiÕt gi¸p	5	0	100	1713	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	24	180	1	1
906	HiÖu óy thiÕt gi¸p	5	0	100	1714	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	25	180	1	1
907	Tinh Kh¶i gi¸p	5	0	100	1721	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	0	22	180	1	1
908	Tinh Kh¶i gi¸p	5	0	100	1722	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	2	23	180	1	1
909	Tinh Kh¶i gi¸p	5	0	100	1723	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	2	24	180	1	1
910	Tinh Kh¶i gi¸p	5	0	100	1724	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	2	25	180	1	1
911	Nâ thñ gi¸p	5	0	100	1801	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	0	22	180	1	1
912	Nâ thñ gi¸p	5	0	100	1802	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	23	180	1	1
913	Nâ thñ gi¸p	5	0	100	1803	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	24	180	1	1
914	Nâ thñ gi¸p	5	0	100	1804	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	25	180	1	1
915	§« óy thiÕt gi¸p	5	0	100	1811	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	0	22	180	1	1
916	§« óy thiÕt gi¸p	5	0	100	1812	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	23	180	1	1
917	§« óy thiÕt gi¸p	5	0	100	1813	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	24	180	1	1
918	§« óy thiÕt gi¸p	5	0	100	1814	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	25	180	1	1
919	PhÊn Uy T­íng Qu©n kh¶i gi¸p	5	0	100	1821	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	0	22	180	1	1
920	PhÊn Uy T­íng Qu©n kh¶i gi¸p	5	0	100	1822	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	2	23	180	1	1
921	PhÊn Uy T­íng Qu©n kh¶i gi¸p	5	0	100	1823	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	2	24	180	1	1
922	PhÊn Uy T­íng Qu©n kh¶i gi¸p	5	0	100	1824	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	2	25	180	1	1
923	§o¹t Ph¸ch y	5	0	100	2001	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	0	22	180	1	1
924	§o¹t Ph¸ch y	5	0	100	2002	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	23	180	1	1
925	§o¹t Ph¸ch y	5	0	100	2003	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	24	180	1	1
926	§o¹t Ph¸ch y	5	0	100	2004	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	25	180	1	1
927	Th«i MÖnh y	5	0	100	2011	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	0	22	180	1	1
928	Th«i MÖnh y	5	0	100	2012	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	23	180	1	1
929	Th«i MÖnh y	5	0	100	2013	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	24	180	1	1
930	Th«i MÖnh y	5	0	100	2014	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	25	180	1	1
931	H¾c V« Th­êng M·nh §éc y	5	0	100	2021	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	0	22	180	1	1
932	H¾c V« Th­êng M·nh §éc y	5	0	100	2022	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	2	23	180	1	1
933	H¾c V« Th­êng M·nh §éc y	5	0	100	2023	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	2	24	180	1	1
934	H¾c V« Th­êng M·nh §éc y	5	0	100	2024	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	2	25	180	1	1
935	§éc Tµm Y	5	0	100	2101	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	0	22	180	1	1
936	§éc Tµm Y	5	0	100	2102	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	23	180	1	1
937	§éc Tµm Y	5	0	100	2103	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	24	180	1	1
938	§éc Tµm Y	5	0	100	2104	0	0	0		2	2	53	20	2	2	46	20	2	2	64	25	0	0	0	0	0	0	0		0	4	0	2	25	180	1	1
939	Thùc T©m Y	5	0	100	2111	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	0	22	180	1	1
940	Thùc T©m Y	5	0	100	2112	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	23	180	1	1
941	Thùc T©m Y	5	0	100	2113	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	24	180	1	1
942	Thùc T©m Y	5	0	100	2114	0	0	0		2	2	54	40	2	2	20	40	2	2	467	3	0	0	0	0	0	0	0		0	4	0	2	25	180	1	1
943	B¹ch V« Th­êng Ngôy §éc Y	5	0	100	2121	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	0	22	180	1	1
944	B¹ch V« Th­êng Ngôy §éc Y	5	0	100	2122	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	2	23	180	1	1
945	B¹ch V« Th­êng Ngôy §éc Y	5	0	100	2123	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	2	24	180	1	1
946	B¹ch V« Th­êng Ngôy §éc Y	5	0	100	2124	0	0	0		2	9	4	40	2	2	47	40	2	2	467	15	2	2	468	12	0	0	0		0	4	0	2	25	180	1	1
947	Vâ §ang Håi phï	8	1	5	8	0	0	0		2	2	65	1	2	1	908	1	0	0	0		0	0	0		0	0	0		0	1	0	2	42	54	0	1
948	C¸i Bang Håi phï	8	1	5	9	0	0	0		2	2	65	1	2	1	909	1	0	0	0		0	0	0		0	0	0		0	1	0	2	42	54	0	1
949	ThiÕu L©m Håi phï	8	1	5	10	0	0	0		2	2	65	1	2	1	910	1	0	0	0		0	0	0		0	0	0		0	1	0	2	42	54	0	1
950	Nga My Håi phï	8	1	5	11	0	0	0		2	2	65	1	2	1	911	1	0	0	0		0	0	0		0	0	0		0	1	0	2	42	54	0	1
951	Tô linh phï chØ	8	2	1	912	0	0	0		2	2	65	25	0	0	0		0	0	0		0	0	0		0	0	0		0	1	0	1	42	54	0	1
952	§­êng M«n Håi phï	8	1	5	12	0	0	0		2	2	65	1	2	1	913	1	0	0	0		0	0	0		0	0	0		0	1	0	2	42	54	0	1
953	Ngò §éc Håi phï	8	1	5	13	0	0	0		2	2	65	1	2	1	914	1	0	0	0		0	0	0		0	0	0		0	1	0	2	42	54	0	1
954	D­¬ng M«n Håi phï	8	1	5	14	0	0	0		2	2	65	1	2	1	915	1	0	0	0		0	0	0		0	0	0		0	1	0	2	42	54	0	1
955	Kim Cang Phôc Ma ChiÕn ý §ao (tiªu chuÈn)	3	0	3	221	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	5	360	1	1
956	Kim Cang Phôc Ma ChiÕn ý §ao (kh«i ng«)	3	0	3	222	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	5	360	1	1
957	Kim Cang Phôc Ma ChiÕn ý C«n (tiªu chuÈn)	2	0	5	221	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	11	360	1	1
958	Kim Cang Phôc Ma ChiÕn ý C«n (kh«i ng«)	2	0	5	222	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	11	360	1	1
959	TruyÒn Kinh Ph¸p S­ ThiÒn TÞnh Tr­îng (tiªu chuÈn)	2	0	8	321	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	12	360	1	1
960	TruyÒn Kinh Ph¸p S­ ThiÒn TÞnh Tr­îng (kh«i ng«)	2	0	8	322	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	12	360	1	1
961	Hé Ph¸p La H¸n §Èu KhÝ Thñ (tiªu chuÈn)	3	0	0	421	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	6	360	1	1
962	Hé Ph¸p La H¸n §Èu KhÝ Thñ (kh«i ng«)	3	0	0	422	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	6	360	1	1
963	BÝ §éc Ch©m (tiªu chuÈn)	4	0	1	621	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	16	360	1	1
964	BÝ §éc Ch©m (kh«i ng«)	4	0	1	622	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	16	360	1	1
965	BÝ §éc Ch©m (gîi c¶m)	4	0	1	623	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	16	360	1	1
966	BÝ §éc Ch©m (KiÒu n÷)	4	0	1	624	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	16	360	1	1
967	Tö Tróc Sø Ph¸p V©n KiÕm (gîi c¶m)	3	0	2	821	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	4	360	1	1
968	Tö Tróc Sø Ph¸p V©n KiÕm (KiÒu n÷)	3	0	2	822	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	4	360	1	1
969	H¶i NguyÖt Sø Ph¸p ¢m CÇm (gîi c¶m)	4	0	10	921	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	17	360	1	1
970	H¶i NguyÖt Sø Ph¸p ¢m CÇm (KiÒu n÷)	4	0	10	922	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	17	360	1	1
971	Tø H¶i HiÖp Hµo KhÝ Thñ (tiªu chuÈn)	3	0	0	1121	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	6	360	1	1
972	Tø H¶i HiÖp Hµo KhÝ Thñ (kh«i ng«)	3	0	0	1122	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	6	360	1	1
973	Tø H¶i HiÖp Hµo KhÝ Thñ (gîi c¶m)	3	0	0	1123	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	6	360	1	1
974	Tø H¶i HiÖp Hµo KhÝ Thñ (KiÒu n÷)	3	0	0	1124	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	6	360	1	1
975	B¸t §¹i §Ö Tö Tô NghÜa Bæng (tiªu chuÈn)	2	0	5	1221	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	11	360	1	1
976	B¸t §¹i §Ö Tö Tô NghÜa Bæng (kh«i ng«)	2	0	5	1222	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	11	360	1	1
977	B¸t §¹i §Ö Tö Tô NghÜa Bæng (gîi c¶m)	2	0	5	1223	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	11	360	1	1
978	B¸t §¹i §Ö Tö Tô NghÜa Bæng (KiÒu n÷)	2	0	5	1224	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	11	360	1	1
979	V« Ng· §¹o Nh©n Tø T­îng KiÕm Ph¸p (tiªu chuÈn)	3	0	2	1421	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	4	360	1	1
980	V« Ng· §¹o Nh©n Tø T­îng KiÕm Ph¸p (kh«i ng«)	3	0	2	1422	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	4	360	1	1
981	V« Ng· §¹o Nh©n Tø T­îng KiÕm Ph¸p (gîi c¶m)	3	0	2	1423	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	4	360	1	1
982	V« Ng· §¹o Nh©n Tø T­îng KiÕm Ph¸p (KiÒu n÷)	3	0	2	1424	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	4	360	1	1
983	Nhµn V©n HiÖp §¹o Linh Phong ThÝch (tiªu chuÈn)	4	0	9	1521	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	18	360	1	1
984	Nhµn V©n HiÖp §¹o Linh Phong ThÝch (kh«i ng«)	4	0	9	1522	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	18	360	1	1
985	Nhµn V©n HiÖp §¹o Linh Phong ThÝch (gîi c¶m)	4	0	9	1523	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	18	360	1	1
986	Nhµn V©n HiÖp §¹o Linh Phong ThÝch (KiÒu n÷)	4	0	9	1524	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	18	360	1	1
987	PhÊn Vâ T­íng Qu©n Tó Gi¸p Th­¬ng (tiªu chuÈn)	2	0	6	1721	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	10	360	1	1
988	PhÊn Vâ T­íng Qu©n Tó Gi¸p Th­¬ng (kh«i ng«)	2	0	6	1722	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	10	360	1	1
989	PhÊn Vâ T­íng Qu©n Tó Gi¸p Th­¬ng (gîi c¶m)	2	0	6	1723	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	10	360	1	1
990	PhÊn Vâ T­íng Qu©n Tó Gi¸p Th­¬ng (KiÒu n÷)	2	0	6	1724	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	10	360	1	1
991	PhÊn Uy T­íng Qu©n Xuyªn Gi¸p Cung (tiªu chuÈn)	4	0	4	1821	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	19	360	1	1
992	PhÊn Uy T­íng Qu©n Xuyªn Gi¸p Cung (kh«i ng«)	4	0	4	1822	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	19	360	1	1
993	PhÊn Uy T­íng Qu©n Xuyªn Gi¸p Cung (gîi c¶m)	4	0	4	1823	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	19	360	1	1
994	PhÊn Uy T­íng Qu©n Xuyªn Gi¸p Cung (KiÒu n÷)	4	0	4	1824	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	19	360	1	1
995	H¾c V« Th­êng M·nh §éc §ao (tiªu chuÈn)	3	0	7	2021	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	21	360	1	1
996	H¾c V« Th­êng M·nh §éc §ao (kh«i ng«)	3	0	7	2022	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	21	360	1	1
997	H¾c V« Th­êng M·nh §éc §ao (gîi c¶m)	3	0	7	2023	0	0	0		2	2	11	40	2	2	37	40	2	2	61	100	2	1	1086	10	0	0	0		0	8	0	10	21	360	1	1
